cnt_p,time
23,1.219232
23,1.188311
23,1.217818
23,1.325111
23,1.252081
23,1.143519
23,1.137168
23,1.263579
23,1.350097
23,1.312426
23,1.234928
23,1.306730
23,1.387413
23,1.190514
23,1.192258
23,1.209977
23,1.207847
23,1.212687
23,1.334530
23,1.249630
23,1.110791
23,1.222952
23,1.091546
23,1.304461
23,1.265154
23,1.240475
23,1.297706
23,1.196192
23,1.151412
24,1.283460
24,1.398569
24,1.441006
24,1.245759
24,1.272925
24,1.299928
24,1.488729
24,1.371710
24,1.385384
24,1.438331
24,1.335643
24,1.504440
24,1.466036
24,1.419087
24,1.404699
24,1.408870
24,1.398773
24,1.373639
24,1.336362
24,1.367382
24,1.488653
24,1.394965
24,1.265698
24,1.323212
24,1.380815
24,1.293134
24,1.443281
24,1.391925
24,1.287029
24,1.253838
25,1.451254
25,1.359414
25,1.435815
25,1.449170
25,1.284943
25,1.613350
25,1.487238
25,1.312526
25,1.508327
25,1.369331
25,1.391042
25,1.550682
25,1.416013
25,1.259611
25,1.520654
25,1.479763
25,1.336309
25,1.431345
25,1.439791
25,1.523386
25,1.534453
25,1.271249
25,1.432516
25,1.506540
25,1.362435
25,1.280108
25,1.367934
25,1.330745
25,1.470861
25,1.357987
26,1.597807
26,1.574400
26,1.769262
26,1.673524
26,1.673145
26,1.778963
26,1.639995
26,1.653467
26,1.669794
26,1.401631
26,1.575605
26,1.731814
26,1.779931
26,1.538395
26,1.489693
26,1.522988
26,1.703371
26,1.573948
26,1.544866
26,1.265386
26,1.531021
26,1.531168
26,1.610712
26,1.581958
26,1.519605
26,1.612038
26,1.518182
26,1.700728
26,1.618035
26,1.520590
27,1.726727
27,1.542531
27,1.738586
27,1.586593
27,1.897873
27,1.666705
27,1.826515
27,1.702311
27,1.695080
27,1.615606
27,1.612284
27,1.576149
27,1.687986
27,1.578159
27,1.626437
27,1.700667
27,1.713640
27,1.619040
27,1.577621
27,1.660221
27,1.661018
27,1.775541
27,1.812373
27,1.817635
27,1.602778
27,1.646978
27,1.643606
27,1.717871
27,1.824583
27,1.712911
28,1.689139
28,1.749258
28,1.572683
28,1.965780
28,1.617733
28,1.787274
28,1.811572
28,1.668183
28,1.851614
28,1.795756
28,1.791263
28,1.945849
28,1.671697
28,1.777679
28,1.896613
28,1.840449
28,1.871670
28,1.981996
28,1.643800
28,1.797057
28,1.815018
28,1.829349
28,1.622139
28,1.830092
28,1.899362
28,1.927802
28,1.727876
28,1.750850
28,1.810497
28,1.781574
29,2.029765
29,2.015120
29,1.941240
29,1.912329
29,1.846486
29,1.882736
29,1.970902
29,1.737913
29,1.837827
29,1.630310
29,2.119706
29,1.795240
29,1.892372
29,1.668005
29,1.900132
29,1.899672
29,1.979639
29,1.864301
29,1.807722
29,1.939852
29,1.752677
29,1.867816
29,1.971448
29,1.879228
29,1.717002
29,1.742828
29,1.974111
29,1.881690
29,1.990714
29,1.837554
30,1.989759
30,1.972035
30,2.197327
30,2.022183
30,1.780406
30,1.913011
30,2.105239
30,2.124041
30,2.060452
30,2.004413
30,2.184737
30,2.078353
30,1.955622
30,2.030976
30,1.985692
30,2.000409
30,1.957756
30,1.900550
30,2.197014
30,2.142951
30,2.055158
30,1.816067
30,2.135770
30,1.776953
30,2.105376
30,1.995247
30,1.921564
30,2.136965
30,2.222380
30,1.885105
